tile_center_lon,tile_center_lat,tile_pop,nodes_count,avg_dist_m,max_dist_m,sample_node_ids
15.4069444446015869,47.1141666666471721,4.645459175109863,2,41.352,41.352,"(1020216522, 2104936690, 0);(2104936690, 1020216522, 0)"
15.4102777779349225,47.0661111110915797,4.645459175109863,2,41.281,41.281,"(10005039442, 1424963776, 0);(1424963776, 10005039442, 0)"
15.4102777779349225,47.0886111110915948,4.645459175109863,2,41.254,41.254,"(288698744, 288698737, 0);(288698737, 288698744, 0)"
15.3933333334904638,47.0694444444249172,4.645459175109863,2,41.232,41.232,"(1239990852, 1069007248, 0);(1069007248, 1239990852, 0)"
15.4222222223793786,47.0805555555360371,4.645459175109863,2,41.222,41.222,"(21992862, 279627084, 0);(279627084, 21992862, 0)"
15.4211111112682655,47.0452777777582298,4.645459175109863,2,41.002,41.002,"(35291129, 330451726, 0);(330451726, 35291129, 0)"
15.4569444446016284,47.0819444444249271,4.645459175109863,2,40.977,40.977,"(267029404, 1092800465, 0);(1092800465, 267029404, 0)"
15.3730555557126713,47.0552777777582349,4.645459175109863,2,40.908,40.908,"(270194741, 1757126151, 0);(1757126151, 270194741, 0)"
15.3891666668237939,47.0605555555360198,4.645459175109863,2,40.877,40.877,"(279160197, 300983971, 0);(300983971, 279160197, 0)"
15.4102777779349225,47.0361111110915573,4.645459175109863,2,40.848,40.848,"(1244331099, 4339983822, 0);(4339983822, 1244331099, 0)"
15.4855555557127609,47.1066666666471647,4.645459175109863,2,40.813,40.813,"(385123935, 7987115519, 0);(7987115519, 385123935, 0)"
15.4450000001571723,47.0977777777582745,4.645459175109863,2,40.812,40.812,"(21424365, 1014883176, 0);(1014883176, 21424365, 0)"
15.5002777779349969,47.0738888888693623,4.645459175109863,2,40.797,40.797,"(33074102, 33074021, 0);(33074021, 33074102, 0)"
15.4875000001572083,47.0819444444249271,4.645459175109863,2,40.715,40.715,"(327744864, 327744868, 0);(327744868, 327744864, 0)"
15.4122222223793699,47.0897222222027096,4.645459175109863,2,40.600,40.600,"(288698737, 983598519, 0);(983598519, 288698737, 0)"
15.4775000001571996,47.0247222222026551,4.645459175109863,2,40.337,40.337,"(35771577, 35772729, 0);(35772729, 35771577, 0)"
15.4525000001571797,47.0672222222026946,4.645459175109863,2,40.313,40.313,"(21140980, 21424550, 0);(21424550, 21140980, 0)"
15.383333333490457,47.0652777777582472,4.645459175109863,1,80.612,80.612,"(21141023, 26017175, 0)"
15.4588888890460723,47.0772222222026997,4.645459175109863,2,40.086,40.086,"(21315342, 21413818, 0);(21413818, 21315342, 0)"
15.4700000001571922,47.0224999999804325,4.645459175109863,2,40.015,40.015,"(31027391, 35198330, 0);(35198330, 31027391, 0)"
15.4222222223793786,47.0313888888693299,4.645459175109863,1,75.497,75.497,"(1984063878, 1027914513, 0)"
15.4447222223793954,47.0236111110915473,4.645459175109863,1,71.632,71.632,"(7454523205, 35468191, 0)"
15.38861111126824,47.0377777777582224,4.645459175109863,1,71.373,71.373,"(272518284, 602205100, 0)"
15.4213888890460424,47.0327777777582199,4.645459175109863,1,71.195,71.195,"(20832644, 1984063881, 0)"
15.4130555557127025,47.0338888888693347,4.645459175109863,1,70.818,70.818,"(20959678, 20832696, 0)"
15.4116666668238125,47.035833333313775,4.645459175109863,1,62.927,62.927,"(205294016, 1362923206, 0)"
15.4255555557127124,47.0313888888693299,4.645459175109863,1,61.530,61.530,"(20832687, 1027914394, 0)"
15.4119444446015912,47.0324999999804447,4.645459175109863,1,61.312,61.312,"(26756648, 21486675, 0)"
15.4702777779349709,47.038611111091555,4.645459175109863,1,60.303,60.303,"(20921204, 20921210, 0)"
15.463333333490521,47.0411111110915598,4.645459175109863,1,59.921,59.921,"(21486217, 21486218, 0)"
15.4461111112682854,47.0352777777582247,4.645459175109863,1,58.046,58.046,"(2747168345, 4204670799, 0)"
15.4805555557127583,47.0305555555359973,4.645459175109863,1,57.129,57.129,"(20824331, 35126490, 0)"
15.4136111112682599,47.0830555555360348,4.645459175109863,1,55.633,55.633,"(89128312, 1244386361, 0)"
15.4122222223793699,47.0341666666471099,4.645459175109863,1,52.985,52.985,"(20832670, 1801528103, 0)"
15.459166666823851,47.0758333333138097,4.645459175109863,1,52.359,52.359,"(982622904, 25703893, 0)"
15.4097222223793668,47.0180555555359874,4.645459175109863,1,51.413,51.413,"(333565414, 333565415, 0)"
15.4836111112683152,47.0261111110915451,4.645459175109863,1,51.211,51.211,"(21100290, 268656638, 0)"
15.4408333334905024,47.0841666666471497,4.645459175109863,1,50.959,50.959,"(332191650, 31606921, 0)"
15.4630555557127423,47.0419444444248924,4.645459175109863,1,49.986,49.986,"(21486214, 21486217, 0)"
15.4450000001571723,47.0711111110915823,4.645459175109863,1,48.884,48.884,"(21261046, 21261042, 0)"
15.4247222223793798,47.0308333333137725,4.645459175109863,1,48.734,48.734,"(1027914394, 20832644, 0)"
15.4002777779349156,47.1049999999804996,4.645459175109863,1,47.915,47.915,"(1244504020, 269209256, 0)"
15.4780555557127553,47.0322222222026625,4.645459175109863,1,47.596,47.596,"(20921171, 20929470, 0)"
15.4408333334905024,47.0772222222026997,4.645459175109863,1,47.240,47.240,"(603299675, 991630242, 0)"
15.3894444446015726,47.0522222222026798,4.645459175109863,1,46.830,46.830,"(272502603, 272502441, 0)"
15.3719444446015601,47.1158333333138444,4.645459175109863,1,46.712,46.712,"(89459293, 89459296, 0)"
15.4655555557127453,47.0308333333137725,4.645459175109863,1,45.451,45.451,"(2862084910, 2746603105, 0)"
15.4511111112682897,47.0713888888693646,4.645459175109863,1,45.171,45.171,"(21261029, 569574795, 0)"
15.4277777779349385,47.0294444444248825,4.645459175109863,1,45.075,45.075,"(1027914388, 20959644, 0)"
15.4627777779349653,47.0902777777582671,4.645459175109863,1,44.963,44.963,"(27412460, 27412463, 0)"
15.4597222223794084,47.0841666666471497,4.645459175109863,1,44.961,44.961,"(1135587887, 267029400, 0)"
15.4833333334905383,47.0252777777582125,4.645459175109863,1,44.820,44.820,"(6214588340, 1479199335, 0)"
15.4225000001571555,47.0644444444249146,4.645459175109863,1,43.932,43.932,"(26756485, 82712148, 0)"
15.4366666668238324,47.0861111110915971,4.645459175109863,1,43.845,43.845,"(36140107, 29877059, 0)"
15.4408333334905024,47.0663888888693549,4.645459175109863,1,43.482,43.482,"(12346892386, 3975460203, 0)"
15.3947222223793556,47.0288888888693251,4.645459175109863,1,43.198,43.198,"(35292616, 1980002306, 0)"
15.4700000001571922,47.0183333333137625,4.645459175109863,1,42.868,42.868,"(8130672722, 8130672722, 0)"
15.4294444446016055,47.0297222222026647,4.645459175109863,1,42.790,42.790,"(6251999327, 20959684, 0)"
15.4655555557127453,47.0424999999804498,4.645459175109863,1,42.783,42.783,"(20921210, 957267808, 0)"
15.4419444446016154,47.0719444444249149,4.645459175109863,1,42.698,42.698,"(987132131, 21261041, 0)"
15.4430555557127285,47.0783333333138145,4.645459175109863,1,42.305,42.305,"(21261032, 20929491, 0)"
15.4358333334904998,47.0874999999804871,4.645459175109863,1,42.031,42.031,"(29877059, 332193598, 0)"
15.4141666668238155,47.0647222222026897,4.645459175109863,1,41.430,41.430,"(10978984241, 10978984241, 0)"
15.4358333334904998,47.0674999999804697,4.645459175109863,1,41.208,41.208,"(1210167008, 21525987, 0)"
15.4297222223793824,47.046944444424895,4.645459175109863,1,40.978,40.978,"(261224389, 261711207, 0)"
15.4375000001571685,47.0602777777582446,4.645459175109863,1,40.958,40.958,"(21486726, 21486725, 0)"
15.4613888890460753,47.0452777777582298,4.645459175109863,1,40.258,40.258,"(957267808, 829533758, 0)"
15.4255555557127124,47.0302777777582151,4.645459175109863,1,40.140,40.140,"(6251999371, 6251999373, 0)"
15.4108333334904799,47.0338888888693347,4.645459175109863,1,40.008,40.008,"(1801528103, 205294454, 0)"
