node_id,center_lon,center_lat,tile_center_lon,tile_center_lat,tile_distance_m,assigned_by,pop_density,raw_tile_pop
"(485202302, 270330941, 0)",15.3713328669454,47.03321751712431,15.372222222379337,47.0333333333137773,68.62129506510216,nearest,2.3227295875549316,4.645459175109863
"(1001135503, 301210900, 0)",15.373080041142874,47.03025388293504,15.3725000001571139,47.0313888888693299,133.64441431790246,nearest|too_far,0.0,4.645459175109863
"(270331069, 338556390, 0)",15.380293306921404,47.02640931540706,15.3802777779349,47.0272222222026599,90.39877474820226,nearest|too_far,0.0,4.645459175109863
"(338556390, 270331069, 0)",15.380293306921404,47.02640931540704,15.3802777779349,47.0272222222026599,90.39877475032404,nearest|too_far,0.0,4.645459175109863
"(606954232, 271777260, 0)",15.378202130487837,47.07420545873931,15.3786111112682313,47.0730555555360297,131.56111235299167,nearest|too_far,0.0,1.2247639894485474
"(8660677289, 271782264, 0)",15.40737683811277,47.0598421882211,15.4075000001571425,47.0591666666471298,75.69174020821714,nearest|too_far,0.0,4.645459175109863
"(272502361, 5122478770, 0)",15.381896445586206,47.059300734991986,15.381944444601567,47.0605555555360198,139.5770431455649,nearest|too_far,0.0,4.645459175109863
"(4464999327, 273476696, 0)",15.520125883103587,47.12167513317712,15.5208333334905682,47.1205555555360718,135.51125601555572,nearest|too_far,0.0,4.645459175109863
"(2561293973, 1321508053, 0)",15.377892181461409,47.0562374977911,15.3802777779349,47.0563888888693498,181.50270454369922,nearest|too_far,0.0,4.645459175109863
"(2561293973, 275572568, 0)",15.375347362030881,47.055843531950885,15.3744444446015613,47.0555555555360172,75.52542186414806,nearest|too_far,0.0,4.645459175109863
"(2561293973, 1242133525, 0)",15.374669325157205,47.05399305244763,15.3747222223793401,47.052499999980455,166.06821915566917,nearest|too_far,0.0,4.645459175109863
"(2494969672, 275572568, 0)",15.376239470473825,47.05886614303293,15.37611111126823,47.0594444444249049,65.03514719049203,nearest,2.3227295875549316,4.645459175109863
"(291384917, 327549068, 0)",15.51309259199176,47.08995043851467,15.5125000001572282,47.0905555555360422,80.87085403783337,nearest|too_far,0.0,4.645459175109863
"(327549068, 291384917, 0)",15.513092591991763,47.08995043851469,15.5125000001572282,47.0905555555360422,80.87085403606785,nearest|too_far,0.0,4.645459175109863
"(293465362, 327686301, 0)",15.481716865647066,47.115678268603766,15.4827777779349809,47.1155555555360621,81.43112884275779,nearest|too_far,0.0,4.645459175109863
"(293465362, 1041798293, 0)",15.482304051493522,47.10657768296722,15.4813888890460909,47.106944444424947,80.37687748890234,nearest|too_far,0.0,4.645459175109863
"(327706038, 293465865, 0)",15.486182450000001,47.1185801,15.4866666668238739,47.1172222222027344,155.37103170399982,nearest|too_far,0.0,4.645459175109863
"(327706038, 1141957810, 0)",15.486320363434825,47.1186176758903,15.4866666668238739,47.1172222222027344,157.36439522276814,nearest|too_far,0.0,4.645459175109863
"(327686301, 293465362, 0)",15.481716865647071,47.11567826860376,15.4827777779349809,47.1155555555360621,81.43112884204622,nearest|too_far,0.0,4.645459175109863
"(327686301, 293465865, 0)",15.481808084972027,47.11896072398013,15.4800000001572009,47.1172222222027344,236.82771072854717,nearest|too_far,0.0,4.645459175109863
"(1041798293, 293465362, 0)",15.482304051493538,47.10657768296721,15.4813888890460909,47.106944444424947,80.37687749029837,nearest|too_far,0.0,4.645459175109863
"(293465865, 327706038, 0)",15.486182450000001,47.1185801,15.4866666668238739,47.1172222222027344,155.37103170399982,nearest|too_far,0.0,4.645459175109863
"(293465865, 1141957810, 0)",15.486206,47.1186627,15.4866666668238739,47.1172222222027344,163.9228159114641,nearest|too_far,0.0,4.645459175109863
"(1141957810, 293465865, 0)",15.486206,47.1186627,15.4866666668238739,47.1172222222027344,163.9228159114641,nearest|too_far,0.0,4.645459175109863
"(1141957810, 327706038, 0)",15.486320363434825,47.1186176758903,15.4866666668238739,47.1172222222027344,157.36439522276814,nearest|too_far,0.0,4.645459175109863
"(1141957810, 1707425759, 0)",15.489001347619894,47.12029492914361,15.4900000001572096,47.1211111110916221,118.0933337843083,nearest|too_far,0.0,4.645459175109863
"(293465865, 327686301, 0)",15.48180808497202,47.118960723980116,15.4800000001572009,47.1172222222027344,236.82771072711438,nearest|too_far,0.0,4.645459175109863
"(1707425759, 1141957810, 0)",15.489001347619894,47.12029492914363,15.4900000001572096,47.1211111110916221,118.09333378267756,nearest|too_far,0.0,4.645459175109863
"(327531979, 567979205, 0)",15.364932150000001,47.042406400000004,15.3633333334904414,47.0402777777582273,265.8964282270061,nearest|too_far,0.0,1.0346920490264893
"(567979205, 327531979, 0)",15.364932150000001,47.042406400000004,15.3633333334904414,47.0402777777582273,265.8964282270061,nearest|too_far,0.0,1.0346920490264893
"(567979205, 301210900, 0)",15.36740999782425,47.03760641625338,15.3636111112682201,47.0380555555360047,292.1834506997873,nearest|too_far,0.0,1.0346920490264893
"(1154378861, 940994978, 0)",15.426866849999998,47.0841078,15.4269444446016024,47.0847222222027071,68.57277233997277,nearest,2.3227295875549316,4.645459175109863
"(1942562415, 324245549, 0)",15.496392049432197,47.10732980948761,15.4958333334905483,47.1066666666471647,85.00203105471199,nearest|too_far,0.0,4.645459175109863
"(326076166, 1411544350, 0)",15.377932183185278,47.096555184638504,15.37750000015712,47.0952777777582696,145.76008936954,nearest|too_far,0.0,4.645459175109863
"(1411544350, 326076166, 0)",15.37793218318528,47.096555184638525,15.37750000015712,47.0952777777582696,145.7600893722971,nearest|too_far,0.0,4.645459175109863
"(327684785, 327822743, 0)",15.390510621245088,47.10951573586948,15.3905555557126839,47.1088888888693944,69.7851115124046,nearest,2.3227295875549316,4.645459175109863
"(327684785, 327684776, 0)",15.38895321289992,47.11020553539727,15.3902777779349069,47.1108333333138347,122.15247484965093,nearest|too_far,0.0,4.645459175109863
"(327688768, 327774497, 0)",15.469630881854293,47.11800818170265,15.4688888890460809,47.1188888888693995,112.88252537761568,nearest|too_far,0.0,4.645459175109863
"(327774497, 327774499, 0)",15.470890459718929,47.120309759775104,15.4711111112683053,47.1208333333138469,60.56526374104051,nearest,1.1613647937774658,4.645459175109863
"(327774497, 2417446594, 0)",15.4694126505382,47.12048128832537,15.4686111112683022,47.1194444444249569,130.27035632353656,nearest|too_far,0.0,4.645459175109863
"(327774497, 327688768, 0)",15.469630881854293,47.118008181702635,15.4688888890460809,47.1188888888693995,112.88252537945658,nearest|too_far,0.0,4.645459175109863
"(327688768, 1805351000, 0)",15.465986617211527,47.11296573526648,15.467500000157191,47.112499999980507,125.68942408693735,nearest|too_far,0.0,4.645459175109863
